982.88,SCROLL,0,1
982.9,SCROLL,0,1
983.3,SCROLL,0,1
983.31,SCROLL,0,1
983.32,SCROLL,0,1
983.34,SCROLL,0,1
983.34,SCROLL,0,1
983.36,SCROLL,0,1
983.37,SCROLL,0,1
983.95,SCROLL,0,-1
983.96,SCROLL,0,-1
983.97,SCROLL,0,-1
983.98,SCROLL,0,-1
983.99,SCROLL,0,-1
984.0,SCROLL,0,-1
984.55,SCROLL,0,1
984.56,SCROLL,0,1
984.58,SCROLL,0,1
984.58,SCROLL,0,1
984.6,SCROLL,0,1
984.9,CLICK,2331,710
985.27,CLICK,2657,559
985.65,CLICK,2784,557
990.9,CLICK,3421,24
992.52,CLICK,1817,852
993.89,CLICK,1699,751
994.59,CLICK,1820,771
1008.07,CLICK,-718,388
1011.89,SCROLL,0,1
1011.92,SCROLL,0,1
1011.94,SCROLL,0,1
1011.97,SCROLL,0,1
1012.26,SCROLL,0,1
1012.28,SCROLL,0,1
1012.29,SCROLL,0,1
1012.31,SCROLL,0,1
1012.56,SCROLL,0,1
1012.57,SCROLL,0,1
1012.58,SCROLL,0,1
1012.59,SCROLL,0,1
1012.6,SCROLL,0,1
1012.61,SCROLL,0,1
1012.89,SCROLL,0,1
1012.89,SCROLL,0,1
1012.9,SCROLL,0,1
1012.91,SCROLL,0,1
1012.92,SCROLL,0,1
1012.93,SCROLL,0,1
1012.95,SCROLL,0,1
1013.19,SCROLL,0,1
1013.2,SCROLL,0,1
1013.2,SCROLL,0,1
1013.21,SCROLL,0,1
1013.22,SCROLL,0,1
1013.23,SCROLL,0,1
1013.24,SCROLL,0,1
1013.53,SCROLL,0,1
1013.54,SCROLL,0,1
1013.56,SCROLL,0,1
1013.57,SCROLL,0,1
1013.58,SCROLL,0,1
1013.86,SCROLL,0,1
1013.87,SCROLL,0,1
1013.88,SCROLL,0,1
1013.88,SCROLL,0,1
1013.89,SCROLL,0,1
1013.9,SCROLL,0,1
1013.92,SCROLL,0,1
1014.82,CLICK,-400,1299
1016.26,CLICK,-415,1296
